provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
MI, Traverse City,0207 - Level III Nerve Injections,4,2123.1311901,530.782797525
MI, Traverse City,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",8,5015.305010600001,626.9131263250001
MI, Traverse City,0265 - Level I Diagnostic and Screening Ultrasound,8,545.8490458399999,68.23113072999999
MI, Traverse City,0267 - Level III Diagnostic and Screening Ultrasound,8,1273.4065833000002,159.17582291250002
MI, Traverse City,0269 - Level II Echocardiogram Without Contrast,8,3153.7933659,394.2241707375
MI, Traverse City,0270 - Level III Echocardiogram Without Contrast,4,2292.7823332,573.1955833
MI, Traverse City,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,8,2559.6529971,319.9566246375
MI, Traverse City,0368 - Level II Pulmonary Tests,8,533.30470515,66.66308814375
MI, Traverse City,0369 - Level III Pulmonary Tests,3,604.1039394,201.36797979999997
MI, Traverse City,0377 - Level II Cardiac Imaging,8,6346.646364699999,793.3307955874999
MI, Traverse City,0604 - Level 1 Hospital Clinic Visits,5,268.3610026,53.672200520000004
MI, Traverse City,0605 - Level 2 Hospital Clinic Visits,3,212.35310541999996,70.78436847333332
MI, Traverse City,0606 - Level 3 Hospital Clinic Visits,2,188.22894361,94.114471805
MI, Traverse City,0607 - Level 4 Hospital Clinic Visits,2,259.7894294,129.8947147
MI, Traverse City,0608 - Level 5 Hospital Clinic Visits,1,173.0026744,173.0026744
MI, Traverse City,0632 - Level 2 Examinations & Related Services,1,94.72884615,94.72884615
MI, Traverse City,0634 - Hospital Clinic Visits,1,90.84013953,90.84013953
MI, Traverse City,0690 - Level I Electronic Analysis of Devices,5,175.02625394999998,35.00525079
MI, Traverse City,0692 - Level II Electronic Analysis of Devices,1,102.3987879,102.3987879
MN, Duluth,0012 - Level I Debridement & Destruction,6,153.54111255,25.590185425
MN, Duluth,0013 - Level II Debridement & Destruction,11,724.6805696299999,65.88005178454544
MN, Duluth,0015 - Level III Debridement & Destruction,10,1139.18137856,113.918137856
MN, Duluth,0017 - Level V Debridement & Destruction,1,1522.68,1522.68
MN, Duluth,0019 - Level I Excision/ Biopsy,5,1551.3476049,310.26952098000004
MN, Duluth,0020 - Level II Excision/ Biopsy,7,4294.6027046,613.5146720857143
MN, Duluth,0074 - Level IV Endoscopy Upper Airway,4,6413.49579,1603.3739475
MN, Duluth,0078 - Level III Pulmonary Treatment,15,1678.4607041,111.89738027333333
MN, Duluth,0096 - Level II Noninvasive Physiologic Studies,12,1401.8155998,116.81796665
MN, Duluth,0203 - Level IV Nerve Injections,1,1253.708125,1253.708125
MN, Duluth,0204 - Level I Nerve Injections,12,2232.5751804,186.04793170000002
MN, Duluth,0206 - Level II Nerve Injections,5,1534.396124,306.87922480000003
MN, Duluth,0207 - Level III Nerve Injections,12,6743.6108587,561.9675715583334
MN, Duluth,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",13,10250.977431199999,788.536725476923
MN, Duluth,0231 - Level III Eye Tests & Treatments,2,366.6252809,183.31264045
MN, Duluth,0265 - Level I Diagnostic and Screening Ultrasound,16,1152.05576945,72.003485590625
MN, Duluth,0267 - Level III Diagnostic and Screening Ultrasound,16,2684.1172823,167.75733014375
MN, Duluth,0269 - Level II Echocardiogram Without Contrast,12,4971.802609699999,414.3168841416666
MN, Duluth,0270 - Level III Echocardiogram Without Contrast,5,2951.9097715999997,590.38195432
MN, Duluth,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,12,4300.7777989,358.3981499083333
MN, Duluth,0368 - Level II Pulmonary Tests,14,996.81359924,71.20097137428571
MN, Duluth,0369 - Level III Pulmonary Tests,4,845.6190476,211.4047619
MN, Duluth,0377 - Level II Cardiac Imaging,12,10017.2623122,834.77185935
MN, Duluth,0604 - Level 1 Hospital Clinic Visits,11,622.0641504700001,56.551286406363644
MN, Duluth,0605 - Level 2 Hospital Clinic Visits,8,613.1286656499999,76.64108320624999
MN, Duluth,0606 - Level 3 Hospital Clinic Visits,8,802.6934479499998,100.33668099374998
MN, Duluth,0607 - Level 4 Hospital Clinic Visits,8,1075.5640649000002,134.44550811250002
MN, Duluth,0608 - Level 5 Hospital Clinic Visits,3,542.2472137999999,180.74907126666665
MN, Duluth,0631 - Level 1 Examinations & Related Services,1,78.46984848,78.46984848
MN, Duluth,0632 - Level 2 Examinations & Related Services,3,292.04899044,97.34966348
MN, Duluth,0634 - Hospital Clinic Visits,4,374.0464347,93.511608675
MN, Duluth,0690 - Level I Electronic Analysis of Devices,11,395.86259873000006,35.98750897545455
MN, Duluth,0692 - Level II Electronic Analysis of Devices,8,923.8988001,115.4873500125
MN, Duluth,0698 - Level II Eye Tests & Treatments,7,535.62915473,76.51845067571428
MN, Fargo/Moorhead MN,0012 - Level I Debridement & Destruction,9,248.79697509,27.644108343333333
MN, Fargo/Moorhead MN,0013 - Level II Debridement & Destruction,9,598.1230262600001,66.4581140288889
MN, Fargo/Moorhead MN,0015 - Level III Debridement & Destruction,8,956.4723826,119.559047825
MN, Fargo/Moorhead MN,0019 - Level I Excision/ Biopsy,8,2446.7405629,305.8425703625
MN, Fargo/Moorhead MN,0020 - Level II Excision/ Biopsy,8,4815.574829700001,601.9468537125001
MN, Fargo/Moorhead MN,0074 - Level IV Endoscopy Upper Airway,3,4242.9521939999995,1414.317398
MN, Fargo/Moorhead MN,0078 - Level III Pulmonary Treatment,11,1208.9498317500002,109.90453015909092
MN, Fargo/Moorhead MN,0096 - Level II Noninvasive Physiologic Studies,9,1043.6990752000002,115.96656391111112
MN, Fargo/Moorhead MN,0203 - Level IV Nerve Injections,4,4656.019163,1164.00479075
MN, Fargo/Moorhead MN,0204 - Level I Nerve Injections,11,2046.6614103999998,186.0601282181818
MN, Fargo/Moorhead MN,0206 - Level II Nerve Injections,4,1186.5777395,296.644434875
MN, Fargo/Moorhead MN,0207 - Level III Nerve Injections,11,6244.8317031,567.7119730090909
MN, Fargo/Moorhead MN,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",8,6421.7728095,802.7216011875
MN, Fargo/Moorhead MN,0265 - Level I Diagnostic and Screening Ultrasound,11,778.79918929,70.7999262990909
MN, Fargo/Moorhead MN,0267 - Level III Diagnostic and Screening Ultrasound,11,1813.3785892999997,164.8525990272727
MN, Fargo/Moorhead MN,0269 - Level II Echocardiogram Without Contrast,11,4479.8709357,407.2609941545454
MN, Fargo/Moorhead MN,0270 - Level III Echocardiogram Without Contrast,1,593.7191357999999,593.7191357999999
MN, Fargo/Moorhead MN,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,10,3347.4006996000003,334.74006996
MN, Fargo/Moorhead MN,0368 - Level II Pulmonary Tests,10,701.4106488,70.14106488
MN, Fargo/Moorhead MN,0377 - Level II Cardiac Imaging,11,9140.2777774,830.9343434000001
MN, Fargo/Moorhead MN,0604 - Level 1 Hospital Clinic Visits,5,272.19025379,54.438050757999996
MN, Fargo/Moorhead MN,0605 - Level 2 Hospital Clinic Visits,4,297.33016238000005,74.33254059500001
MN, Fargo/Moorhead MN,0606 - Level 3 Hospital Clinic Visits,5,489.94838282,97.989676564
MN, Fargo/Moorhead MN,0607 - Level 4 Hospital Clinic Visits,4,520.3810438,130.09526095
MN, Fargo/Moorhead MN,0608 - Level 5 Hospital Clinic Visits,2,344.2746875,172.13734375
MN, Fargo/Moorhead MN,0631 - Level 1 Examinations & Related Services,1,75.46710407,75.46710407
MN, Fargo/Moorhead MN,0632 - Level 2 Examinations & Related Services,3,290.27307654000003,96.75769218
MN, Fargo/Moorhead MN,0634 - Hospital Clinic Visits,3,279.09164227,93.03054742333335
MN, Fargo/Moorhead MN,0690 - Level I Electronic Analysis of Devices,9,318.75113811,35.416793123333335
MN, Fargo/Moorhead MN,0692 - Level II Electronic Analysis of Devices,3,337.5692482,112.52308273333334
MN, Fargo/Moorhead MN,0698 - Level II Eye Tests & Treatments,6,449.62181018,74.93696836333334
MN, La Crosse,0012 - Level I Debridement & Destruction,4,104.63252648,26.15813162
MN, La Crosse,0013 - Level II Debridement & Destruction,2,150.22599266999998,75.11299633499999
MN, La Crosse,0015 - Level III Debridement & Destruction,2,265.93884030000004,132.96942015000002
MN, La Crosse,0019 - Level I Excision/ Biopsy,2,625.8581121,312.92905605
MN, La Crosse,0020 - Level II Excision/ Biopsy,3,1886.469862,628.8232873333333
MN, La Crosse,0078 - Level III Pulmonary Treatment,4,457.11937159999997,114.27984289999999
MN, La Crosse,0204 - Level I Nerve Injections,2,385.5919625,192.79598125
MN, La Crosse,0207 - Level III Nerve Injections,4,2303.6528593000003,575.9132148250001
MN, La Crosse,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2477.0789906,825.6929968666667
MN, La Crosse,0265 - Level I Diagnostic and Screening Ultrasound,4,296.43786778,74.109466945
MN, La Crosse,0267 - Level III Diagnostic and Screening Ultrasound,4,689.4351704000001,172.35879260000002
MN, La Crosse,0269 - Level II Echocardiogram Without Contrast,4,1704.073929,426.01848225
MN, La Crosse,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1405.2695231,351.317380775
MN, La Crosse,0368 - Level II Pulmonary Tests,2,129.41904762000001,64.70952381000001
MN, La Crosse,0377 - Level II Cardiac Imaging,4,3409.1853263,852.296331575
MN, La Crosse,0604 - Level 1 Hospital Clinic Visits,3,172.28029922000002,57.42676640666667
MN, La Crosse,0605 - Level 2 Hospital Clinic Visits,1,77.39144712,77.39144712
MN, La Crosse,0606 - Level 3 Hospital Clinic Visits,1,102.0175721,102.0175721
MN, La Crosse,0607 - Level 4 Hospital Clinic Visits,1,135.2276101,135.2276101
MN, La Crosse,0631 - Level 1 Examinations & Related Services,1,78.11970588,78.11970588
MN, La Crosse,0632 - Level 2 Examinations & Related Services,1,103.09459709999999,103.09459709999999
MN, La Crosse,0634 - Hospital Clinic Visits,1,98.83576087,98.83576087
MN, La Crosse,0690 - Level I Electronic Analysis of Devices,4,148.25137182,37.062842955
MN, La Crosse,0692 - Level II Electronic Analysis of Devices,3,360.5483631,120.1827877
MN, La Crosse,0698 - Level II Eye Tests & Treatments,2,160.30484755999998,80.15242377999999
MN, Minneapolis,0012 - Level I Debridement & Destruction,34,914.27267054,26.89037266294118
MN, Minneapolis,0013 - Level II Debridement & Destruction,61,4166.179618419999,68.2980265314754
MN, Minneapolis,0015 - Level III Debridement & Destruction,53,6282.523137389999,118.53817240358488
MN, Minneapolis,0019 - Level I Excision/ Biopsy,36,11579.525506800002,321.65348630000005
MN, Minneapolis,0020 - Level II Excision/ Biopsy,46,28348.545386300015,616.2727257891307
MN, Minneapolis,0073 - Level III Endoscopy Upper Airway,14,8862.9138476,633.0652748285714
MN, Minneapolis,0074 - Level IV Endoscopy Upper Airway,14,22017.879463,1572.7056759285715
MN, Minneapolis,0078 - Level III Pulmonary Treatment,79,8734.380627750003,110.5617800981013
MN, Minneapolis,0096 - Level II Noninvasive Physiologic Studies,70,8299.5873917,118.56553416714287
MN, Minneapolis,0203 - Level IV Nerve Injections,4,4928.8436669,1232.210916725
MN, Minneapolis,0204 - Level I Nerve Injections,97,18675.098115200002,192.52678469278354
MN, Minneapolis,0206 - Level II Nerve Injections,42,12902.337443100005,307.1985105500001
MN, Minneapolis,0207 - Level III Nerve Injections,96,55498.6187676,578.1106121624999
MN, Minneapolis,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",64,51901.0352323,810.9536755046875
MN, Minneapolis,0231 - Level III Eye Tests & Treatments,1,189.5531757,189.5531757
MN, Minneapolis,0265 - Level I Diagnostic and Screening Ultrasound,91,6665.226543759998,73.24424773362635
MN, Minneapolis,0267 - Level III Diagnostic and Screening Ultrasound,102,17415.1275006,170.7365441235294
MN, Minneapolis,0269 - Level II Echocardiogram Without Contrast,102,43024.6874624,421.8106613960784
MN, Minneapolis,0270 - Level III Echocardiogram Without Contrast,70,42188.971951600004,602.6995993085715
MN, Minneapolis,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,101,40268.5413963,398.69842966633666
MN, Minneapolis,0368 - Level II Pulmonary Tests,82,5797.44180441,70.70050980987806
MN, Minneapolis,0369 - Level III Pulmonary Tests,27,5860.842073999999,217.06822496296294
MN, Minneapolis,0377 - Level II Cardiac Imaging,102,87026.19439020003,853.1979842176474
MN, Minneapolis,0604 - Level 1 Hospital Clinic Visits,61,3498.46376078,57.35186493081967
MN, Minneapolis,0605 - Level 2 Hospital Clinic Visits,60,4649.909374,77.49848956666666
MN, Minneapolis,0606 - Level 3 Hospital Clinic Visits,56,5691.718639110002,101.63783284125005
MN, Minneapolis,0607 - Level 4 Hospital Clinic Visits,49,6538.879893359999,133.44652843591834
MN, Minneapolis,0608 - Level 5 Hospital Clinic Visits,14,2586.4149193000003,184.74392280714287
MN, Minneapolis,0631 - Level 1 Examinations & Related Services,1,75.20260234,75.20260234
MN, Minneapolis,0632 - Level 2 Examinations & Related Services,8,775.9033980599999,96.98792475749998
MN, Minneapolis,0634 - Hospital Clinic Visits,25,2391.86289536,95.6745158144
MN, Minneapolis,0690 - Level I Electronic Analysis of Devices,51,1865.4434058200006,36.57732168274511
MN, Minneapolis,0692 - Level II Electronic Analysis of Devices,16,1862.8849031000004,116.43030644375003
MN, Minneapolis,0698 - Level II Eye Tests & Treatments,12,906.6443728300001,75.55369773583334
MN, Rochester,0012 - Level I Debridement & Destruction,18,390.15283215999995,21.67515734222222
MN, Rochester,0013 - Level II Debridement & Destruction,19,1170.3684449900002,61.598339210000006
MN, Rochester,0015 - Level III Debridement & Destruction,17,1878.8495448800002,110.52056146352942
MN, Rochester,0017 - Level V Debridement & Destruction,1,1625.01,1625.01
MN, Rochester,0019 - Level I Excision/ Biopsy,14,4353.0009635,310.92864025
MN, Rochester,0020 - Level II Excision/ Biopsy,18,10456.345745499999,580.9080969722222
MN, Rochester,0073 - Level III Endoscopy Upper Airway,2,2379.3775,1189.68875
MN, Rochester,0074 - Level IV Endoscopy Upper Airway,8,12149.36156,1518.670195
MN, Rochester,0078 - Level III Pulmonary Treatment,22,2302.1997280799997,104.64544218545453
MN, Rochester,0096 - Level II Noninvasive Physiologic Studies,15,1700.2189878500003,113.34793252333336
MN, Rochester,0203 - Level IV Nerve Injections,4,4089.0146951999996,1022.2536737999999
MN, Rochester,0204 - Level I Nerve Injections,22,3739.617138100001,169.98259718636368
MN, Rochester,0206 - Level II Nerve Injections,10,2414.4175286000004,241.44175286000004
MN, Rochester,0207 - Level III Nerve Injections,19,10544.128791799998,554.954146936842
MN, Rochester,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",14,11081.722646500002,791.551617607143
MN, Rochester,0265 - Level I Diagnostic and Screening Ultrasound,22,1477.6064491399998,67.16392950636363
MN, Rochester,0267 - Level III Diagnostic and Screening Ultrasound,25,4058.8909027000004,162.35563610800003
MN, Rochester,0269 - Level II Echocardiogram Without Contrast,23,9148.887053699998,397.77769798695647
MN, Rochester,0270 - Level III Echocardiogram Without Contrast,21,11940.546791800001,568.5974662761905
MN, Rochester,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,21,7197.8140581,342.7530503857143
MN, Rochester,0368 - Level II Pulmonary Tests,19,1286.5913771599999,67.71533563999999
MN, Rochester,0369 - Level III Pulmonary Tests,4,829.8120912,207.4530228
MN, Rochester,0377 - Level II Cardiac Imaging,19,15333.946423399999,807.0498117578946
MN, Rochester,0604 - Level 1 Hospital Clinic Visits,16,864.3895008599999,54.02434380374999
MN, Rochester,0605 - Level 2 Hospital Clinic Visits,18,1336.99632465,74.27757359166667
MN, Rochester,0606 - Level 3 Hospital Clinic Visits,17,1636.1105431700003,96.24179665705884
MN, Rochester,0607 - Level 4 Hospital Clinic Visits,16,2040.6494072000003,127.54058795000002
MN, Rochester,0608 - Level 5 Hospital Clinic Visits,9,1579.2688372999999,175.47431525555555
MN, Rochester,0631 - Level 1 Examinations & Related Services,2,160.18764706,80.09382353
MN, Rochester,0632 - Level 2 Examinations & Related Services,3,297.98287905999996,99.32762635333332
MN, Rochester,0634 - Hospital Clinic Visits,5,482.6600067,96.53200134
MN, Rochester,0690 - Level I Electronic Analysis of Devices,15,527.20033712,35.14668914133333
MN, Rochester,0692 - Level II Electronic Analysis of Devices,5,540.2662937,108.05325874
MN, Rochester,0698 - Level II Eye Tests & Treatments,14,1016.8760477900001,72.63400341357143
MN, Sioux Falls,0012 - Level I Debridement & Destruction,1,14.21857143,14.21857143
MN, Sioux Falls,0013 - Level II Debridement & Destruction,2,150.72909091,75.364545455
MN, Sioux Falls,0015 - Level III Debridement & Destruction,2,240.28075809999999,120.14037904999999
MN, Sioux Falls,0019 - Level I Excision/ Biopsy,4,1233.3498129,308.337453225
MN, Sioux Falls,0020 - Level II Excision/ Biopsy,1,639.92,639.92
MN, Sioux Falls,0078 - Level III Pulmonary Treatment,4,436.3704,109.0926
MN, Sioux Falls,0204 - Level I Nerve Injections,2,382.5194675,191.25973375
MN, Sioux Falls,0207 - Level III Nerve Injections,3,1629.6173528999998,543.2057842999999
MN, Sioux Falls,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2404.9708804,801.6569601333334
MN, Sioux Falls,0265 - Level I Diagnostic and Screening Ultrasound,4,281.86902848,70.46725712
MN, Sioux Falls,0267 - Level III Diagnostic and Screening Ultrasound,4,654.0451383000001,163.51128457500002
MN, Sioux Falls,0269 - Level II Echocardiogram Without Contrast,4,1621.1648588,405.2912147
MN, Sioux Falls,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1339.6643726,334.91609315
MN, Sioux Falls,0368 - Level II Pulmonary Tests,4,275.32666667,68.8316666675
MN, Sioux Falls,0377 - Level II Cardiac Imaging,4,3281.1750368999997,820.2937592249999
MN, Sioux Falls,0604 - Level 1 Hospital Clinic Visits,3,164.16007842,54.720026139999995
MN, Sioux Falls,0605 - Level 2 Hospital Clinic Visits,1,73.53756348,73.53756348
MN, Sioux Falls,0606 - Level 3 Hospital Clinic Visits,1,96.69509886,96.69509886
MN, Sioux Falls,0607 - Level 4 Hospital Clinic Visits,1,127.72,127.72
MN, Sioux Falls,0631 - Level 1 Examinations & Related Services,1,75.17,75.17
MN, Sioux Falls,0634 - Hospital Clinic Visits,1,92.68775085,92.68775085
MN, Sioux Falls,0690 - Level I Electronic Analysis of Devices,1,36.09,36.09
MN, St. Cloud,0013 - Level II Debridement & Destruction,4,288.73262979,72.1831574475
MN, St. Cloud,0015 - Level III Debridement & Destruction,4,465.1802624,116.2950656
MN, St. Cloud,0020 - Level II Excision/ Biopsy,4,2498.91725,624.7293125
MN, St. Cloud,0074 - Level IV Endoscopy Upper Airway,1,1601.681818,1601.681818
MN, St. Cloud,0078 - Level III Pulmonary Treatment,4,465.16892879999995,116.29223219999999
MN, St. Cloud,0096 - Level II Noninvasive Physiologic Studies,4,487.32996289999994,121.83249072499999
MN, St. Cloud,0204 - Level I Nerve Injections,4,777.5423562,194.38558905
MN, St. Cloud,0206 - Level II Nerve Injections,4,1233.7700011,308.442500275
MN, St. Cloud,0207 - Level III Nerve Injections,4,2404.0042402,601.00106005
MN, St. Cloud,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",4,2982.7164603,745.679115075
MN, St. Cloud,0265 - Level I Diagnostic and Screening Ultrasound,4,300.40045577999996,75.10011394499999
MN, St. Cloud,0267 - Level III Diagnostic and Screening Ultrasound,4,697.6961203,174.424030075
MN, St. Cloud,0269 - Level II Echocardiogram Without Contrast,4,1727.8227637999998,431.95569094999996
MN, St. Cloud,0270 - Level III Echocardiogram Without Contrast,4,2443.7599387,610.939984675
MN, St. Cloud,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1541.0931381,385.273284525
MN, St. Cloud,0368 - Level II Pulmonary Tests,4,293.90769608,73.47692402
MN, St. Cloud,0369 - Level III Pulmonary Tests,3,654.8525,218.28416666666666
MN, St. Cloud,0377 - Level II Cardiac Imaging,4,3481.3847748999997,870.3461937249999
MN, St. Cloud,0604 - Level 1 Hospital Clinic Visits,3,176.68974500000002,58.89658166666667
MN, St. Cloud,0605 - Level 2 Hospital Clinic Visits,3,238.60114935000001,79.53371645
MN, St. Cloud,0606 - Level 3 Hospital Clinic Visits,3,315.404712,105.134904
MN, St. Cloud,0607 - Level 4 Hospital Clinic Visits,2,277.48700709999997,138.74350354999999
MN, St. Cloud,0632 - Level 2 Examinations & Related Services,1,102.19545450000001,102.19545450000001
MN, St. Cloud,0634 - Hospital Clinic Visits,1,98.12247624,98.12247624
MN, St. Cloud,0690 - Level I Electronic Analysis of Devices,4,150.2173292,37.5543323
MN, St. Cloud,0692 - Level II Electronic Analysis of Devices,4,483.3403856,120.8350964
MN, St. Paul,0012 - Level I Debridement & Destruction,5,131.64909108,26.329818216
MN, St. Paul,0013 - Level II Debridement & Destruction,11,778.4273301200001,70.76612092
MN, St. Paul,0015 - Level III Debridement & Destruction,10,1216.8519468,121.68519468
MN, St. Paul,0019 - Level I Excision/ Biopsy,1,325.7270588,325.7270588
MN, St. Paul,0020 - Level II Excision/ Biopsy,8,5016.6781740999995,627.0847717624999
MN, St. Paul,0073 - Level III Endoscopy Upper Airway,2,633.4323076999999,316.71615384999996
MN, St. Paul,0074 - Level IV Endoscopy Upper Airway,6,9506.472880000001,1584.4121466666668
MN, St. Paul,0078 - Level III Pulmonary Treatment,21,2259.1793603700003,107.57996954142858
MN, St. Paul,0096 - Level II Noninvasive Physiologic Studies,19,2175.6367669399997,114.50719825999998
MN, St. Paul,0203 - Level IV Nerve Injections,3,4140.781636,1380.2605453333333
MN, St. Paul,0204 - Level I Nerve Injections,23,4391.457227000001,190.9329229130435
MN, St. Paul,0206 - Level II Nerve Injections,13,3901.9760429,300.1520033
MN, St. Paul,0207 - Level III Nerve Injections,18,10216.181616599999,567.5656453666666
MN, St. Paul,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",17,13509.6997804,794.6882223764705
MN, St. Paul,0265 - Level I Diagnostic and Screening Ultrasound,27,1973.9953817900002,73.11094006629631
MN, St. Paul,0267 - Level III Diagnostic and Screening Ultrasound,28,4766.8235681,170.24369886071426
MN, St. Paul,0269 - Level II Echocardiogram Without Contrast,28,11802.090919899998,421.50324713928563
MN, St. Paul,0270 - Level III Echocardiogram Without Contrast,20,12029.708662299998,601.4854331149999
MN, St. Paul,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,28,11624.6190196,415.16496498571433
MN, St. Paul,0368 - Level II Pulmonary Tests,19,1331.99058217,70.10476748263157
MN, St. Paul,0369 - Level III Pulmonary Tests,9,1892.782519,210.30916877777778
MN, St. Paul,0377 - Level II Cardiac Imaging,28,23776.728285800007,849.1688673500003
MN, St. Paul,0604 - Level 1 Hospital Clinic Visits,16,908.9711849500001,56.810699059375004
MN, St. Paul,0605 - Level 2 Hospital Clinic Visits,16,1231.59084681,76.974427925625
MN, St. Paul,0606 - Level 3 Hospital Clinic Visits,12,1217.4925594499998,101.45771328749998
MN, St. Paul,0607 - Level 4 Hospital Clinic Visits,12,1602.7685871999997,133.5640489333333
MN, St. Paul,0608 - Level 5 Hospital Clinic Visits,4,742.2900465,185.572511625
MN, St. Paul,0634 - Hospital Clinic Visits,5,483.10697009999996,96.62139402
MN, St. Paul,0690 - Level I Electronic Analysis of Devices,15,551.29891428,36.753260952
MN, St. Paul,0692 - Level II Electronic Analysis of Devices,1,117.41,117.41
MO, Cape Girardeau,0013 - Level II Debridement & Destruction,11,565.89823441,51.445294037272724
MO, Cape Girardeau,0015 - Level III Debridement & Destruction,11,1156.81325369,105.16484124454546
MO, Cape Girardeau,0020 - Level II Excision/ Biopsy,7,3885.0524320000004,555.0074902857143
MO, Cape Girardeau,0074 - Level IV Endoscopy Upper Airway,2,2945.5871429999997,1472.7935714999999
MO, Cape Girardeau,0078 - Level III Pulmonary Treatment,17,1605.8805030900003,94.46355900529413
MO, Cape Girardeau,0096 - Level II Noninvasive Physiologic Studies,12,1286.7612469499998,107.23010391249998
MO, Cape Girardeau,0203 - Level IV Nerve Injections,3,3022.0013287,1007.3337762333334
MO, Cape Girardeau,0204 - Level I Nerve Injections,11,1876.6378141,170.60343764545453
MO, Cape Girardeau,0206 - Level II Nerve Injections,8,2108.4074064,263.5509258
MO, Cape Girardeau,0207 - Level III Nerve Injections,16,8012.932453199999,500.80827832499995
MO, Cape Girardeau,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",14,9577.1106392,684.0793313714286
MO, Cape Girardeau,0265 - Level I Diagnostic and Screening Ultrasound,20,1280.04234974,64.00211748699999
MO, Cape Girardeau,0267 - Level III Diagnostic and Screening Ultrasound,20,2978.069174,148.90345870000002
MO, Cape Girardeau,0269 - Level II Echocardiogram Without Contrast,20,7330.0008403,366.500042015
MO, Cape Girardeau,0270 - Level III Echocardiogram Without Contrast,8,4238.84272,529.85534
MO, Cape Girardeau,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,19,5810.931646200001,305.83850769473685
MO, Cape Girardeau,0368 - Level II Pulmonary Tests,13,762.37402843,58.64415603307692
MO, Cape Girardeau,0369 - Level III Pulmonary Tests,2,435.6333333,217.81666665
MO, Cape Girardeau,0377 - Level II Cardiac Imaging,19,14221.7285123,748.512026963158
MO, Cape Girardeau,0604 - Level 1 Hospital Clinic Visits,15,747.33536529,49.822357686000004
MO, Cape Girardeau,0605 - Level 2 Hospital Clinic Visits,10,690.24958307,69.02495830699999
MO, Cape Girardeau,0606 - Level 3 Hospital Clinic Visits,9,822.16850645,91.35205627222223
MO, Cape Girardeau,0607 - Level 4 Hospital Clinic Visits,9,1083.1436434,120.3492937111111
MO, Cape Girardeau,0608 - Level 5 Hospital Clinic Visits,5,805.7019545999999,161.14039092
MO, Cape Girardeau,0633 - Level 3 Examinations & Related Services,1,284.28,284.28
MO, Cape Girardeau,0634 - Hospital Clinic Visits,4,340.97054277,85.2426356925
MO, Cape Girardeau,0690 - Level I Electronic Analysis of Devices,1,33.62612844,33.62612844
MO, Cape Girardeau,0692 - Level II Electronic Analysis of Devices,4,420.5091985,105.127299625
MO, Cape Girardeau,0698 - Level II Eye Tests & Treatments,4,273.02015151,68.2550378775
MO, Columbia,0012 - Level I Debridement & Destruction,4,88.01872926,22.004682315
MO, Columbia,0013 - Level II Debridement & Destruction,27,1602.9378134500002,59.368067164814825
MO, Columbia,0015 - Level III Debridement & Destruction,25,2580.5465464,103.22186185599999
MO, Columbia,0019 - Level I Excision/ Biopsy,5,1349.461342,269.89226840000003
MO, Columbia,0020 - Level II Excision/ Biopsy,10,5466.843945799999,546.6843945799999
MO, Columbia,0073 - Level III Endoscopy Upper Airway,4,1895.9395796,473.9848949
MO, Columbia,0074 - Level IV Endoscopy Upper Airway,7,9368.802381,1338.400340142857
MO, Columbia,0078 - Level III Pulmonary Treatment,39,3747.790220540001,96.0971851420513
MO, Columbia,0096 - Level II Noninvasive Physiologic Studies,33,3441.8007712599992,104.29699306848482
MO, Columbia,0203 - Level IV Nerve Injections,4,5454.64102,1363.660255
MO, Columbia,0204 - Level I Nerve Injections,39,6629.7195896,169.9928099897436
MO, Columbia,0206 - Level II Nerve Injections,12,3187.443214,265.62026783333334
MO, Columbia,0207 - Level III Nerve Injections,44,22902.696902900007,520.5158387022728
MO, Columbia,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",40,29003.153573199994,725.0788393299998
MO, Columbia,0231 - Level III Eye Tests & Treatments,1,152.3894444,152.3894444
MO, Columbia,0265 - Level I Diagnostic and Screening Ultrasound,48,3115.8340951599994,64.91321031583333
