provider_state,city,avg_charges,apc_total_count,cost_per_treatment,latitude,longitude,name,type
NC,Asheville,"$493,889.36",523,$944.34,35.759573,-79.0193,North Carolina,outpatients
NC,Atlanta,"$43,389.08",41,"$1,058.27",35.759573,-79.0193,North Carolina,outpatients
NC,Charlotte,"$1,823,896.94",1187,"$1,536.56",35.759573,-79.0193,North Carolina,outpatients
NC,Durham,"$1,042,206.05",755,"$1,380.41",35.759573,-79.0193,North Carolina,outpatients
NC,Greensboro,"$231,232.06",214,"$1,080.52",35.759573,-79.0193,North Carolina,outpatients
NC,Greenville,"$789,511.93",517,"$1,527.10",35.759573,-79.0193,North Carolina,outpatients
NC,Hickory,"$328,512.91",263,"$1,249.10",35.759573,-79.0193,North Carolina,outpatients
NC,Johnson City,"$65,601.37",69,$950.74,35.759573,-79.0193,North Carolina,outpatients
NC,Norfolk,"$49,550.75",57,$869.31,35.759573,-79.0193,North Carolina,outpatients
NC,Raleigh,"$1,253,737.32",827,"$1,516.01",35.759573,-79.0193,North Carolina,outpatients
NC,Wilmington,"$287,322.73",181,"$1,587.42",35.759573,-79.0193,North Carolina,outpatients
NC,Winston-Salem,"$751,721.90",676,"$1,112.01",35.759573,-79.0193,North Carolina,outpatients
ND,Bismarck,"$113,439.12",178,$637.30,47.551493,-101.002012,North Dakota,outpatients
ND,Fargo/Moorhead MN,"$168,933.07",206,$820.06,47.551493,-101.002012,North Dakota,outpatients
ND,Grand Forks,"$77,617.88",93,$834.60,47.551493,-101.002012,North Dakota,outpatients
ND,Minot,"$71,558.14",87,$822.51,47.551493,-101.002012,North Dakota,outpatients
NE,Denver,"$120,512.30",68,"$1,772.24",41.492537,-99.901813,Nebraska,outpatients
NE,Lincoln,"$459,540.49",323,"$1,422.73",41.492537,-99.901813,Nebraska,outpatients
NE,Omaha,"$1,321,327.12",822,"$1,607.45",41.492537,-99.901813,Nebraska,outpatients
NH,Lebanon,"$233,151.03",203,"$1,148.53",43.193852,-71.572395,New Hampshire,outpatients
NH,Manchester,"$903,249.78",680,"$1,328.31",43.193852,-71.572395,New Hampshire,outpatients
NH,Portland,"$196,538.84",141,"$1,393.89",43.193852,-71.572395,New Hampshire,outpatients
NJ,Allentown,"$291,463.76",68,"$4,286.23",40.058324,-74.405661,New Jersey,outpatients
NJ,Camden,"$2,912,469.04",1356,"$2,147.84",40.058324,-74.405661,New Jersey,outpatients
NJ,Hackensack,"$1,077,360.86",486,"$2,216.79",40.058324,-74.405661,New Jersey,outpatients
NJ,Morristown,"$770,587.41",387,"$1,991.18",40.058324,-74.405661,New Jersey,outpatients
NJ,New Brunswick,"$993,704.19",405,"$2,453.59",40.058324,-74.405661,New Jersey,outpatients
NJ,Newark,"$1,501,546.85",664,"$2,261.37",40.058324,-74.405661,New Jersey,outpatients
NJ,Paterson,"$215,239.28",159,"$1,353.71",40.058324,-74.405661,New Jersey,outpatients
NJ,Philadelphia,"$1,278,917.21",388,"$3,296.18",40.058324,-74.405661,New Jersey,outpatients
NJ,Ridgewood,"$138,241.25",87,"$1,588.98",40.058324,-74.405661,New Jersey,outpatients
NJ,Wilmington,"$199,283.88",51,"$3,907.53",40.058324,-74.405661,New Jersey,outpatients
NM,Albuquerque,"$975,105.65",679,"$1,436.09",34.97273,-105.032363,New Mexico,outpatients
NM,El Paso,"$280,609.53",182,"$1,541.81",34.97273,-105.032363,New Mexico,outpatients
NM,Lubbock,"$254,394.52",156,"$1,630.73",34.97273,-105.032363,New Mexico,outpatients
NV,Las Vegas,"$1,565,092.96",533,"$2,936.38",38.80261,-116.419389,Nevada,outpatients
NV,Reno,"$592,074.16",335,"$1,767.39",38.80261,-116.419389,Nevada,outpatients
NV,Salt Lake City,"$79,416.56",39,"$2,036.32",38.80261,-116.419389,Nevada,outpatients
NY,Albany,"$1,385,060.59",1222,"$1,133.44",43.299428,-74.217933,New York,outpatients
NY,Binghamton,"$240,255.17",279,$861.13,43.299428,-74.217933,New York,outpatients
NY,Bronx,"$375,741.74",290,"$1,295.66",43.299428,-74.217933,New York,outpatients
NY,Buffalo,"$471,109.54",746,$631.51,43.299428,-74.217933,New York,outpatients
NY,Burlington,"$279,355.67",282,$990.62,43.299428,-74.217933,New York,outpatients
NY,East Long Island,"$2,681,087.01",1497,"$1,790.97",43.299428,-74.217933,New York,outpatients
NY,Elmira,"$213,525.46",229,$932.43,43.299428,-74.217933,New York,outpatients
NY,Erie,"$49,433.73",76,$650.44,43.299428,-74.217933,New York,outpatients
NY,Hackensack,"$151,075.12",70,"$2,158.22",43.299428,-74.217933,New York,outpatients
NY,Manhattan,"$1,967,187.96",1339,"$1,469.15",43.299428,-74.217933,New York,outpatients
NY,Morristown,"$129,746.48",50,"$2,594.93",43.299428,-74.217933,New York,outpatients
NY,New Haven,"$112,611.49",63,"$1,787.48",43.299428,-74.217933,New York,outpatients
NY,Ridgewood,"$367,424.60",107,"$3,433.87",43.299428,-74.217933,New York,outpatients
NY,Rochester,"$590,749.63",782,$755.43,43.299428,-74.217933,New York,outpatients
NY,Sayre,"$89,399.71",53,"$1,686.79",43.299428,-74.217933,New York,outpatients
NY,Syracuse,"$683,317.56",680,"$1,004.88",43.299428,-74.217933,New York,outpatients
NY,White Plains,"$1,058,292.61",599,"$1,766.77",43.299428,-74.217933,New York,outpatients
OH,Akron,"$888,669.24",450,"$1,974.82",40.417287,-82.907123,Ohio,outpatients
OH,Canton,"$416,438.19",462,$901.38,40.417287,-82.907123,Ohio,outpatients
OH,Cincinnati,"$1,580,491.35",982,"$1,609.46",40.417287,-82.907123,Ohio,outpatients
OH,Cleveland,"$2,469,092.92",1644,"$1,501.88",40.417287,-82.907123,Ohio,outpatients
OH,Columbus,"$2,113,275.90",1754,"$1,204.83",40.417287,-82.907123,Ohio,outpatients
OH,Dayton,"$1,089,122.64",717,"$1,519.00",40.417287,-82.907123,Ohio,outpatients
OH,Elyria,"$210,347.05",154,"$1,365.89",40.417287,-82.907123,Ohio,outpatients
OH,Fort Wayne,"$136,031.95",105,"$1,295.54",40.417287,-82.907123,Ohio,outpatients
OH,Huntington,"$13,484.37",5,"$2,696.87",40.417287,-82.907123,Ohio,outpatients
OH,Kettering,"$482,267.89",244,"$1,976.51",40.417287,-82.907123,Ohio,outpatients
OH,Pittsburgh,"$203,129.29",187,"$1,086.25",40.417287,-82.907123,Ohio,outpatients
OH,Toledo,"$1,183,612.53",810,"$1,461.25",40.417287,-82.907123,Ohio,outpatients
OH,Youngstown,"$615,544.91",398,"$1,546.60",40.417287,-82.907123,Ohio,outpatients
OK,Amarillo,"$29,856.73",21,"$1,421.75",35.007752,-97.092877,Oklahoma,outpatients
OK,Dallas,"$171,012.00",64,"$2,672.06",35.007752,-97.092877,Oklahoma,outpatients
OK,Fort Smith,"$49,339.54",60,$822.33,35.007752,-97.092877,Oklahoma,outpatients
OK,Joplin,"$104,359.59",69,"$1,512.46",35.007752,-97.092877,Oklahoma,outpatients
OK,Lawton,"$254,003.99",196,"$1,295.94",35.007752,-97.092877,Oklahoma,outpatients
OK,Oklahoma City,"$2,802,021.87",1568,"$1,787.00",35.007752,-97.092877,Oklahoma,outpatients
OK,Texarkana,"$18,996.36",31,$612.79,35.007752,-97.092877,Oklahoma,outpatients
OK,Tulsa,"$1,575,269.96",1118,"$1,409.01",35.007752,-97.092877,Oklahoma,outpatients
OR,Bend,"$112,626.99",94,"$1,198.16",43.804133,-120.554201,Oregon,outpatients
OR,Boise,"$66,488.81",64,"$1,038.89",43.804133,-120.554201,Oregon,outpatients
OR,Eugene,"$444,209.05",421,"$1,055.13",43.804133,-120.554201,Oregon,outpatients
OR,Medford,"$367,870.07",352,"$1,045.09",43.804133,-120.554201,Oregon,outpatients
OR,Portland,"$940,610.97",919,"$1,023.52",43.804133,-120.554201,Oregon,outpatients
OR,Salem,"$87,831.31",90,$975.90,43.804133,-120.554201,Oregon,outpatients
PA,Allentown,"$1,766,648.29",858,"$2,059.03",41.203322,-77.194525,Pennsylvania,outpatients
PA,Altoona,"$242,135.03",300,$807.12,41.203322,-77.194525,Pennsylvania,outpatients
PA,Danville,"$944,620.99",476,"$1,984.50",41.203322,-77.194525,Pennsylvania,outpatients
PA,Erie,"$779,907.31",699,"$1,115.75",41.203322,-77.194525,Pennsylvania,outpatients
PA,Harrisburg,"$884,993.69",641,"$1,380.65",41.203322,-77.194525,Pennsylvania,outpatients
PA,Johnstown,"$198,086.18",206,$961.58,41.203322,-77.194525,Pennsylvania,outpatients
PA,Lancaster,"$755,151.18",348,"$2,169.97",41.203322,-77.194525,Pennsylvania,outpatients
PA,Morgantown,"$39,916.27",48,$831.59,41.203322,-77.194525,Pennsylvania,outpatients
PA,Philadelphia,"$5,202,724.07",1875,"$2,774.79",41.203322,-77.194525,Pennsylvania,outpatients
PA,Pittsburgh,"$2,226,779.21",1982,"$1,123.50",41.203322,-77.194525,Pennsylvania,outpatients
PA,Reading,"$503,258.84",318,"$1,582.57",41.203322,-77.194525,Pennsylvania,outpatients
PA,Sayre,"$324,731.88",195,"$1,665.29",41.203322,-77.194525,Pennsylvania,outpatients
PA,Scranton,"$487,543.32",280,"$1,741.23",41.203322,-77.194525,Pennsylvania,outpatients
PA,Wilkes-Barre,"$383,401.36",172,"$2,229.08",41.203322,-77.194525,Pennsylvania,outpatients
PA,York,"$239,897.57",203,"$1,181.76",41.203322,-77.194525,Pennsylvania,outpatients
PA,Youngstown,"$128,578.24",130,$989.06,41.203322,-77.194525,Pennsylvania,outpatients
RI,Providence,"$888,999.62",728,"$1,221.15",41.580095,-71.477429,Rhode Island,outpatients
SC,Augusta,"$73,410.01",58,"$1,265.69",33.836081,-81.163725,South Carolina,outpatients
SC,Charleston,"$1,116,976.32",729,"$1,532.20",33.836081,-81.163725,South Carolina,outpatients
SC,Charlotte,"$226,590.97",101,"$2,243.47",33.836081,-81.163725,South Carolina,outpatients
SC,Columbia,"$1,172,441.74",766,"$1,530.60",33.836081,-81.163725,South Carolina,outpatients
SC,Florence,"$795,048.06",343,"$2,317.92",33.836081,-81.163725,South Carolina,outpatients
SC,Greenville,"$1,022,906.95",609,"$1,679.65",33.836081,-81.163725,South Carolina,outpatients
SC,Savannah,"$135,888.94",135,"$1,006.58",33.836081,-81.163725,South Carolina,outpatients
SC,Spartanburg,"$357,294.78",240,"$1,488.73",33.836081,-81.163725,South Carolina,outpatients
SD,Rapid City,"$132,024.73",157,$840.92,43.969515,-99.901813,South Dakota,outpatients
SD,Sioux City,"$46,877.12",22,"$2,130.78",43.969515,-99.901813,South Dakota,outpatients
SD,Sioux Falls,"$766,881.59",642,"$1,194.52",43.969515,-99.901813,South Dakota,outpatients
TN,Chattanooga,"$651,771.56",303,"$2,151.06",35.517491,-86.580447,Tennessee,outpatients
TN,Huntsville,"$46,736.24",35,"$1,335.32",35.517491,-86.580447,Tennessee,outpatients
TN,Jackson,"$530,107.97",311,"$1,704.53",35.517491,-86.580447,Tennessee,outpatients
TN,Johnson City,"$287,581.49",139,"$2,068.93",35.517491,-86.580447,Tennessee,outpatients
TN,Kingsport,"$270,726.56",181,"$1,495.73",35.517491,-86.580447,Tennessee,outpatients
TN,Knoxville,"$1,472,553.33",1019,"$1,445.10",35.517491,-86.580447,Tennessee,outpatients
TN,Memphis,"$1,121,133.95",550,"$2,038.43",35.517491,-86.580447,Tennessee,outpatients
TN,Nashville,"$2,923,990.60",1661,"$1,760.38",35.517491,-86.580447,Tennessee,outpatients
TX,Abilene,"$449,433.67",298,"$1,508.17",31.968599,-99.901813,Texas,outpatients
TX,Amarillo,"$419,787.03",244,"$1,720.44",31.968599,-99.901813,Texas,outpatients
TX,Austin,"$1,365,973.84",733,"$1,863.54",31.968599,-99.901813,Texas,outpatients
TX,Beaumont,"$551,203.35",249,"$2,213.67",31.968599,-99.901813,Texas,outpatients
TX,Bryan,"$316,331.64",137,"$2,308.99",31.968599,-99.901813,Texas,outpatients
TX,Corpus Christi,"$464,811.85",207,"$2,245.47",31.968599,-99.901813,Texas,outpatients
TX,Dallas,"$4,803,044.71",2351,"$2,042.98",31.968599,-99.901813,Texas,outpatients
TX,El Paso,"$709,814.48",319,"$2,225.12",31.968599,-99.901813,Texas,outpatients
TX,Fort Worth,"$1,887,620.80",926,"$2,038.47",31.968599,-99.901813,Texas,outpatients
TX,Harlingen,"$560,555.89",268,"$2,091.63",31.968599,-99.901813,Texas,outpatients
TX,Houston,"$6,325,422.54",2630,"$2,405.10",31.968599,-99.901813,Texas,outpatients
TX,Longview,"$323,807.63",115,"$2,815.72",31.968599,-99.901813,Texas,outpatients
TX,Lubbock,"$639,209.73",318,"$2,010.09",31.968599,-99.901813,Texas,outpatients
TX,McAllen,"$666,032.03",238,"$2,798.45",31.968599,-99.901813,Texas,outpatients
TX,Odessa,"$270,274.13",171,"$1,580.55",31.968599,-99.901813,Texas,outpatients
TX,San Angelo,"$234,784.89",136,"$1,726.36",31.968599,-99.901813,Texas,outpatients
TX,San Antonio,"$1,988,461.06",1064,"$1,868.85",31.968599,-99.901813,Texas,outpatients
TX,Shreveport,"$209,591.30",82,"$2,555.99",31.968599,-99.901813,Texas,outpatients
TX,Temple,"$261,424.25",180,"$1,452.36",31.968599,-99.901813,Texas,outpatients
TX,Texarkana,"$230,452.68",143,"$1,611.56",31.968599,-99.901813,Texas,outpatients
TX,Tyler,"$1,106,319.42",541,"$2,044.95",31.968599,-99.901813,Texas,outpatients
TX,Victoria,"$254,171.69",152,"$1,672.18",31.968599,-99.901813,Texas,outpatients
TX,Waco,"$421,422.41",294,"$1,433.41",31.968599,-99.901813,Texas,outpatients
TX,Wichita Falls,"$222,860.83",168,"$1,326.55",31.968599,-99.901813,Texas,outpatients
UT,Ogden,"$264,627.86",233,"$1,135.74",39.32098,-111.093731,Utah,outpatients
UT,Provo,"$238,523.35",194,"$1,229.50",39.32098,-111.093731,Utah,outpatients
UT,Salt Lake City,"$1,210,210.53",1061,"$1,140.63",39.32098,-111.093731,Utah,outpatients
VA,Arlington,"$789,454.24",573,"$1,377.76",37.431573,-78.656894,Virginia,outpatients
VA,Charlottesville,"$453,447.71",391,"$1,159.71",37.431573,-78.656894,Virginia,outpatients
VA,Durham,"$214,675.18",145,"$1,480.52",37.431573,-78.656894,Virginia,outpatients
VA,Kingsport,"$653,345.62",366,"$1,785.10",37.431573,-78.656894,Virginia,outpatients
VA,Lynchburg,"$142,769.86",129,"$1,106.74",37.431573,-78.656894,Virginia,outpatients
VA,Newport News,"$513,895.90",357,"$1,439.48",37.431573,-78.656894,Virginia,outpatients
VA,Norfolk,"$1,174,692.36",724,"$1,622.50",37.431573,-78.656894,Virginia,outpatients
VA,Richmond,"$2,510,952.08",962,"$2,610.14",37.431573,-78.656894,Virginia,outpatients
VA,Roanoke,"$723,812.97",447,"$1,619.27",37.431573,-78.656894,Virginia,outpatients
VA,Winchester,"$131,807.02",122,"$1,080.39",37.431573,-78.656894,Virginia,outpatients
VA,Winston-Salem,"$55,110.47",44,"$1,252.51",37.431573,-78.656894,Virginia,outpatients
VT,Albany,"$57,422.25",70,$820.32,44.558803,-72.577841,Vermont,outpatients
VT,Burlington,"$378,137.83",342,"$1,105.67",44.558803,-72.577841,Vermont,outpatients
VT,Lebanon,"$48,650.60",47,"$1,035.12",44.558803,-72.577841,Vermont,outpatients
WA,Everett,"$318,399.28",307,"$1,037.13",47.751074,-120.740139,Washington,outpatients
WA,Olympia,"$340,249.69",184,"$1,849.18",47.751074,-120.740139,Washington,outpatients
WA,Portland,"$250,681.37",246,"$1,019.03",47.751074,-120.740139,Washington,outpatients
WA,Seattle,"$1,706,011.96",1286,"$1,326.60",47.751074,-120.740139,Washington,outpatients
WA,Spokane,"$879,031.63",636,"$1,382.13",47.751074,-120.740139,Washington,outpatients
WA,Tacoma,"$668,482.08",276,"$2,422.04",47.751074,-120.740139,Washington,outpatients
WA,Yakima,"$155,801.56",140,"$1,112.87",47.751074,-120.740139,Washington,outpatients
WI,Appleton,"$127,640.65",146,$874.25,43.78444,-88.787868,Wisconsin,outpatients
WI,Green Bay,"$547,473.61",462,"$1,185.01",43.78444,-88.787868,Wisconsin,outpatients
WI,La Crosse,"$151,811.67",152,$998.76,43.78444,-88.787868,Wisconsin,outpatients
WI,Madison,"$1,135,362.31",932,"$1,218.20",43.78444,-88.787868,Wisconsin,outpatients
WI,Marshfield,"$445,699.21",361,"$1,234.62",43.78444,-88.787868,Wisconsin,outpatients
WI,Milwaukee,"$2,288,641.41",1643,"$1,392.96",43.78444,-88.787868,Wisconsin,outpatients
WI,Minneapolis,"$204,156.79",154,"$1,325.69",43.78444,-88.787868,Wisconsin,outpatients
WI,Neenah,"$200,396.27",209,$958.83,43.78444,-88.787868,Wisconsin,outpatients
WI,Wausau,"$207,883.38",202,"$1,029.13",43.78444,-88.787868,Wisconsin,outpatients
WV,Charleston,"$824,024.37",689,"$1,195.97",38.597626,-80.454903,West Virginia,outpatients
WV,Huntington,"$259,798.25",220,"$1,180.90",38.597626,-80.454903,West Virginia,outpatients
WV,Morgantown,"$313,057.43",330,$948.66,38.597626,-80.454903,West Virginia,outpatients
WV,Pittsburgh,"$289,653.98",257,"$1,127.06",38.597626,-80.454903,West Virginia,outpatients
WV,Roanoke,"$155,436.73",117,"$1,328.52",38.597626,-80.454903,West Virginia,outpatients
WV,Winchester,"$64,995.73",66,$984.78,38.597626,-80.454903,West Virginia,outpatients
WY,Billings,"$101,795.17",84,"$1,211.85",43.075968,-107.290284,Wyoming,outpatients
WY,Casper,"$209,005.88",115,"$1,817.44",43.075968,-107.290284,Wyoming,outpatients
WY,Fort Collins,"$151,578.95",106,"$1,429.99",43.075968,-107.290284,Wyoming,outpatients
WY,Salt Lake City,"$170,262.49",120,"$1,418.85",43.075968,-107.290284,Wyoming,outpatients
MD,,,,,39.045755,-76.641271,Maryland,outpatients
